x,y,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ea_bachelors,ea_doctorate,ea_hsdiplomma,ea_masters,ea_profschool,foodstamp_no,foodstamp_yes,med_hh_income,total_asian,total_black,total_ea,total_employed,total_female,total_foodstamp,total_islander,total_labor_force,total_male,total_native,total_otherrace,total_pop,total_race,total_twoormore,total_unemployed,total_white,perc_unemployed,perc_ba_plus,perc_foodstamp,perc_female,perc_male,herfendahl,FID,BDNUM,Shape_STAr,Shape_STLe,SHAPE_Leng,SHAPE_Area,id
-93.25497344628268,44.9488089158405,27,053,125800,3,270531258003,Block Group 3,G5030,S,239780,0,+44.9510533,-093.2550093,149,0,143,29,0,277,96,45457,12,381,653,592,620,373,0,592,565,10,465,1185,1185,0,0,317,0,0.2725880551301684,0.257372654155496,0.5232067510548524,0.4767932489451477,0.3290918478164112,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,284
-93.25646207396602,44.94992569660894,27,053,125800,3,270531258003,Block Group 3,G5030,S,239780,0,+44.9510533,-093.2550093,149,0,143,29,0,277,96,45457,12,381,653,592,620,373,0,592,565,10,465,1185,1185,0,0,317,0,0.2725880551301684,0.257372654155496,0.5232067510548524,0.4767932489451477,0.3290918478164112,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,284
-93.26896618671492,44.947184286860384,27,053,008400,2,270530084002,Block Group 2,G5030,S,233040,0,+44.9448636,-093.2683572,194,18,47,40,15,289,55,60227,41,465,694,614,655,344,0,659,428,0,0,1083,1083,97,45,480,0.06828528072837632,0.38472622478386165,0.15988372093023256,0.6048014773776547,0.39519852262234534,0.3822237227904771,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,292
-93.2671026633766,44.94487552749112,27,053,008400,2,270530084002,Block Group 2,G5030,S,233040,0,+44.9448636,-093.2683572,194,18,47,40,15,289,55,60227,41,465,694,614,655,344,0,659,428,0,0,1083,1083,97,45,480,0.06828528072837632,0.38472622478386165,0.15988372093023256,0.6048014773776547,0.39519852262234534,0.3822237227904771,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,292
-93.26773122135387,44.94250369645836,27,053,008400,2,270530084002,Block Group 2,G5030,S,233040,0,+44.9448636,-093.2683572,194,18,47,40,15,289,55,60227,41,465,694,614,655,344,0,659,428,0,0,1083,1083,97,45,480,0.06828528072837632,0.38472622478386165,0.15988372093023256,0.6048014773776547,0.39519852262234534,0.3822237227904771,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,292
-93.26970767408048,44.945264940657474,27,053,008400,2,270530084002,Block Group 2,G5030,S,233040,0,+44.9448636,-093.2683572,194,18,47,40,15,289,55,60227,41,465,694,614,655,344,0,659,428,0,0,1083,1083,97,45,480,0.06828528072837632,0.38472622478386165,0.15988372093023256,0.6048014773776547,0.39519852262234534,0.3822237227904771,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,292
-93.26910799100703,44.94294225268111,27,053,008400,2,270530084002,Block Group 2,G5030,S,233040,0,+44.9448636,-093.2683572,194,18,47,40,15,289,55,60227,41,465,694,614,655,344,0,659,428,0,0,1083,1083,97,45,480,0.06828528072837632,0.38472622478386165,0.15988372093023256,0.6048014773776547,0.39519852262234534,0.3822237227904771,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,292
-93.26975890601024,44.945827714256104,27,053,008400,2,270530084002,Block Group 2,G5030,S,233040,0,+44.9448636,-093.2683572,194,18,47,40,15,289,55,60227,41,465,694,614,655,344,0,659,428,0,0,1083,1083,97,45,480,0.06828528072837632,0.38472622478386165,0.15988372093023256,0.6048014773776547,0.39519852262234534,0.3822237227904771,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,292
-93.26698969188358,44.94466177316592,27,053,008400,2,270530084002,Block Group 2,G5030,S,233040,0,+44.9448636,-093.2683572,194,18,47,40,15,289,55,60227,41,465,694,614,655,344,0,659,428,0,0,1083,1083,97,45,480,0.06828528072837632,0.38472622478386165,0.15988372093023256,0.6048014773776547,0.39519852262234534,0.3822237227904771,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,292
-93.2682190181676,44.948233871829395,27,053,008400,2,270530084002,Block Group 2,G5030,S,233040,0,+44.9448636,-093.2683572,194,18,47,40,15,289,55,60227,41,465,694,614,655,344,0,659,428,0,0,1083,1083,97,45,480,0.06828528072837632,0.38472622478386165,0.15988372093023256,0.6048014773776547,0.39519852262234534,0.3822237227904771,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,292
-93.26722772840645,44.941698654289546,27,053,008400,2,270530084002,Block Group 2,G5030,S,233040,0,+44.9448636,-093.2683572,194,18,47,40,15,289,55,60227,41,465,694,614,655,344,0,659,428,0,0,1083,1083,97,45,480,0.06828528072837632,0.38472622478386165,0.15988372093023256,0.6048014773776547,0.39519852262234534,0.3822237227904771,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,292
-93.26911429402955,44.947897644644485,27,053,008400,2,270530084002,Block Group 2,G5030,S,233040,0,+44.9448636,-093.2683572,194,18,47,40,15,289,55,60227,41,465,694,614,655,344,0,659,428,0,0,1083,1083,97,45,480,0.06828528072837632,0.38472622478386165,0.15988372093023256,0.6048014773776547,0.39519852262234534,0.3822237227904771,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,292
-93.25522861400447,44.94178943553401,27,053,008500,2,270530085002,Block Group 2,G5030,S,422160,44329,+44.9429041,-093.2572053,257,63,161,168,11,758,24,49100,135,156,1066,802,711,782,0,937,601,0,118,1312,1312,110,135,793,0.144076840981857,0.46810506566604126,0.030690537084398978,0.541920731707317,0.4580792682926829,0.3981388961183819,2,9,72901470.953,42091.4463704,0.141295351273311,7.72156509436e-4,296
