X,Y,publicaddress,caseNumber,precinct,reportedDate,reportedTime,beginDate,reportedDateTime,beginTime,offense,description,UCRCode,enteredDate,centergbsid,centerLong,centerLat,centerX,centerY,neighborhood,lastchanged,LastUpdateDateETL,OBJECTID
-93.2931739014704,44.9509960571211,0028XX DUPONT AVE S,MP2023731,5,2023/01/01 00:00:00+00,2142,2023/01/01 00:00:00+00,2023/01/01 21:42:00+00,1901,DASTR,DOMESTIC ASSAULT/STRANGULATION,05,2023/01/02 00:00:00+00,,-93.29317,44.951,-10385348.6131925,5613810.11459808,Lowry Hill East,2023/01/02 00:00:00+00,2023/01/03 07:50:19+00,1681
-93.2541833287587,44.9609295265142,0014XX 22ND ST E,MP2023735,3,2023/01/01 00:00:00+00,1641,2022/12/28 00:00:00+00,2023/01/01 16:41:00+00,630,TMVP,THEFT-MOTR VEH PARTS,07 ,2023/01/02 00:00:00+00,,-93.25418,44.96093,-10381008.2025296,5615372.73547896,Ventura Village,2023/01/02 00:00:00+00,2023/01/03 07:50:19+00,1682
-93.3127145657736,45.0204684994483,0025XX 36TH AVE N,MP2023745,4,2023/01/01 00:00:00+00,1704,2023/01/01 00:00:00+00,2023/01/01 17:04:00+00,1704,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/02 00:00:00+00,,-93.31271,45.02047,-10387523.8700115,5624744.40832248,Cleveland,2023/01/02 00:00:00+00,2023/01/03 07:50:19+00,1683
-93.2832281822427,44.9669281174077,0004XX OAK GROVE ST,MP2023777,1,2023/01/01 00:00:00+00,2248,2023/01/01 00:00:00+00,2023/01/01 22:48:00+00,258,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/02 00:00:00+00,,-93.28323,44.96693,-10384241.4608299,5616316.49687087,Loring Park,2023/01/02 00:00:00+00,2023/01/03 07:50:19+00,1684
-93.2918710092368,44.9546430150983,0026XX COLFAX AVE S,MP2023826,5,2023/01/01 00:00:00+00,1914,2023/01/01 00:00:00+00,2023/01/01 19:14:00+00,1914,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/02 00:00:00+00,,-93.29187,44.95464,-10385203.5758672,5614383.781303,Lowry Hill East,2023/01/02 00:00:00+00,2023/01/03 07:50:19+00,1685
-93.2485941862324,44.9582373814024,0024XX 18TH AVE S,MP2023832,3,2023/01/01 00:00:00+00,1913,2023/01/01 00:00:00+00,2023/01/01 19:13:00+00,1913,DASTR,DOMESTIC ASSAULT/STRANGULATION,05,2023/01/02 00:00:00+00,,-93.24859,44.95824,-10380386.0220257,5614949.21102248,East Phillips,2023/01/05 00:00:00+00,2023/01/06 07:03:47+00,1686
-93.2966321494129,45.0484286995263,0051XX FREMONT AVE N,MP2023840,4,2023/01/01 00:00:00+00,1915,2023/01/01 00:00:00+00,2023/01/01 19:15:00+00,1915,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/02 00:00:00+00,,-93.29663,45.04843,-10385733.5835784,5629148.81864162,Lind - Bohanon,2023/01/02 00:00:00+00,2023/01/03 07:50:19+00,1687
-93.2805343898271,44.9466003076507,0001XX 31ST ST W,MP2023846,5,2023/01/01 00:00:00+00,2249,2023/01/01 00:00:00+00,2023/01/01 22:49:00+00,1924,DASLT2,2ND DEG DOMES ASLT,05 ,2023/01/02 00:00:00+00,,-93.28053,44.9466,-10383941.5891992,5613118.71140784,Lyndale,2023/01/02 00:00:00+00,2023/01/03 07:50:19+00,1688
-93.27188308633,44.9800647037917,0004XX HENNEPIN AVE,MP2023868,1,2023/01/01 00:00:00+00,2000,2022/12/31 00:00:00+00,2023/01/01 20:00:00+00,2200,THEFT,OTHER THEFT,07 ,2023/01/02 00:00:00+00,,-93.27188,44.98006,-10382978.5305231,5618383.62758409,Downtown West,2023/01/02 00:00:00+00,2023/01/03 07:50:19+00,1689
-93.266343831743,44.9386718678682,0035XX OAKLAND AVE,MP2023908,3,2023/01/01 00:00:00+00,2247,2023/01/01 00:00:00+00,2023/01/01 22:47:00+00,2115,ROBPAG,ROBBERY PER AGG,04 ,2023/01/02 00:00:00+00,,-93.26634,44.93867,-10382361.903545,5611871.78856187,Central,2023/01/02 00:00:00+00,2023/01/03 07:50:19+00,1690
-93.2685707238913,45.0005832917013,GRAND ST NE / 13TH AVE NE,MP2023917,2,2023/01/01 00:00:00+00,2151,2023/01/01 00:00:00+00,2023/01/01 21:51:00+00,2151,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/02 00:00:00+00,,-93.26857,45.00058,-10382609.8,5621613.314,Sheridan,2023/01/02 00:00:00+00,2023/01/03 07:50:19+00,1691
-93.2765902269777,44.9546311941166,0026XX 1ST AVE S,MP2023926,5,2023/01/01 00:00:00+00,2144,2023/01/01 00:00:00+00,2023/01/01 21:44:00+00,2144,ROBPAG,ROBBERY PER AGG,04 ,2023/01/02 00:00:00+00,,-93.27659,44.95463,-10383502.5269939,5614381.92179886,Whittier,2023/01/02 00:00:00+00,2023/01/03 07:50:19+00,1692
-93.2968650250739,45.021272671044,0036XX GIRARD AVE N,MP2023956,4,2023/01/01 00:00:00+00,2316,2023/01/01 00:00:00+00,2023/01/01 23:16:00+00,2316,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/02 00:00:00+00,,-93.29687,45.02127,-10385759.5072255,5624871.05483065,Folwell,2023/01/02 00:00:00+00,2023/01/03 07:50:19+00,1693
-93.2663805602617,44.963950032943,0006XX 19TH ST E,MP2023978,3,2023/01/02 00:00:00+00,135,2023/01/02 00:00:00+00,2023/01/02 01:35:00+00,1,THEFT,OTHER THEFT,07 ,2023/01/02 00:00:00+00,,-93.26638,44.96395,-10382365.9920814,5615847.94099618,Ventura Village,2023/01/02 00:00:00+00,2023/01/03 07:50:19+00,1694
-93.2428370165271,44.9604799215868,0022XX MINNEHAHA AVE,MP202310009,3,2023/01/13 00:00:00+00,1628,2023/01/13 00:00:00+00,2023/01/13 16:28:00+00,1520,ASLT2,ASSLT W/DNGRS WEAPON,05 ,2023/01/13 00:00:00+00,,-93.24284,44.96048,-10379745.136783,5615302.00292426,Seward,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1695
-93.2533633250078,44.9874977468434,0001XX 4TH ST SE,MP202310103,2,2023/01/13 00:00:00+00,1851,2023/01/13 00:00:00+00,2023/01/13 18:51:00+00,1330,BURGD,BURGLARY OF DWELLING,06 ,2023/01/14 00:00:00+00,,-93.25336,44.9875,-10380916.9200776,5619553.47699151,Marcy Holmes,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1696
-93.2384441496849,45.008685941647,0019XX LINCOLN ST NE,MP202310120,2,2023/01/13 00:00:00+00,1758,2023/01/13 00:00:00+00,2023/01/13 17:58:00+00,1758,THEFT,OTHER THEFT,07 ,2023/01/14 00:00:00+00,,-93.23844,45.00869,-10379256.1250668,5622889.01361036,Windom Park,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1697
-93.2924998595801,44.9842642500349,0009XX OLSON MEMORIAL HWY,MP202310139,4,2023/01/13 00:00:00+00,1956,2023/01/13 00:00:00+00,2023/01/13 19:56:00+00,1154,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/14 00:00:00+00,,-93.2925,44.98426,-10385273.5791645,5619044.5544946,Sumner - Glenwood,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1698
-93.215954826547,44.9860579179515,0008XX WEEKS AVE SE,MP202310144,2,2023/01/13 00:00:00+00,1814,2022/12/27 00:00:00+00,2023/01/13 18:14:00+00,1200,BURGD,BURGLARY OF DWELLING,06 ,2023/01/14 00:00:00+00,,-93.21595,44.98606,-10376752.6250621,5619326.85770097,Como,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1699
-93.2625945018006,44.9555311659477,26TH ST E / CHICAGO AVE,MP202310155,3,2023/01/13 00:00:00+00,2130,2023/01/13 00:00:00+00,2023/01/13 21:30:00+00,1330,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/14 00:00:00+00,,-93.26259,44.95553,-10381944.53,5614523.493,Midtown Phillips,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1700
-93.259989818668,45.0313222348729,0034XX 5TH ST NE,MP202310157,2,2023/01/13 00:00:00+00,1836,2023/01/13 00:00:00+00,2023/01/13 18:36:00+00,1600,BURGD,BURGLARY OF DWELLING,06 ,2023/01/14 00:00:00+00,,-93.25999,45.03132,-10381654.5779699,5626453.87959891,Columbia Park,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1701
-93.2669490222583,44.9980954883872,0010XX MAIN ST NE,MP202310175,2,2023/01/13 00:00:00+00,2008,2023/01/12 00:00:00+00,2023/01/13 20:08:00+00,24,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/14 00:00:00+00,,-93.26695,44.9981,-10382429.2730227,5621221.66477889,St. Anthony West,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1702
-93.2778152451577,44.9674748815993,0015XX NICOLLET AVE,MP202310181,1,2023/01/13 00:00:00+00,1958,2023/01/13 00:00:00+00,2023/01/13 19:58:00+00,1900,THEFT,OTHER THEFT,07 ,2023/01/14 00:00:00+00,,-93.27782,44.96747,-10383638.8954282,5616402.52450711,Loring Park,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1703
-93.2288341183025,45.0036390771163,0014XX NEW BRIGHTON BLVD,MP202310188,2,2023/01/13 00:00:00+00,2024,2023/01/13 00:00:00+00,2023/01/13 20:24:00+00,2024,SHOPLF,SHOPLIFTING,07 ,2023/01/14 00:00:00+00,,-93.22883,45.00364,-10378186.3412506,5622094.40259906,Northeast Park,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1704
-93.2812965007512,44.9564295967428,0025XX PILLSBURY AVE,MP202310226,5,2023/01/13 00:00:00+00,2025,2023/01/13 00:00:00+00,2023/01/13 20:25:00+00,1920,ROBPER,ROBBERY OF PERSON,04 ,2023/01/14 00:00:00+00,,-93.2813,44.95643,-10384026.4269504,5614664.82403158,Whittier,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1705
-93.2353917282484,44.9609661805581,0025XX 22ND ST E,MP202310238,3,2023/01/13 00:00:00+00,2038,2023/01/13 00:00:00+00,2023/01/13 20:38:00+00,2038,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/14 00:00:00+00,,-93.23539,44.96097,-10378916.3310755,5615378.50203016,Seward,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1706
-93.2854718126996,44.9600123719744,0022XX HARRIET AVE,MP202310257,5,2023/01/13 00:00:00+00,2050,2023/01/13 00:00:00+00,2023/01/13 20:50:00+00,2050,DASLT2,2ND DEG DOMES ASLT,05 ,2023/01/14 00:00:00+00,,-93.28547,44.96001,-10384491.2205912,5615228.44782492,Whittier,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1707
-93.2256582701425,44.925985777206,0042XX 32ND AVE S,MP202310273,3,2023/01/14 00:00:00+00,123,2023/01/13 00:00:00+00,2023/01/14 01:23:00+00,2108,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/14 00:00:00+00,,-93.22566,44.92599,-10377832.8074541,5609876.97792935,Ericsson,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1708
-93.2473257821192,44.9278100214303,0041XX CEDAR AVE S,MP202310279,3,2023/01/14 00:00:00+00,105,2023/01/13 00:00:00+00,2023/01/14 01:05:00+00,1930,THEFT,OTHER THEFT,07 ,2023/01/14 00:00:00+00,,-93.24733,44.92781,-10380244.8239013,5610163.80211934,Standish,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1709
-93.2243024653421,44.9214749951897,45TH ST E / 33RD AVE S,MP202310294,3,2023/01/14 00:00:00+00,549,2023/01/13 00:00:00+00,2023/01/14 05:49:00+00,2133,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/14 00:00:00+00,,-93.2243,44.92147,-10377681.88,5609167.791,Ericsson,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1710
-93.2625375171706,44.924232470352,0043XX CHICAGO AVE,MP202310298,3,2023/01/14 00:00:00+00,121,2023/01/13 00:00:00+00,2023/01/14 01:21:00+00,2136,ROBBIZ,ROBBERY OF BUSINESS,04 ,2023/01/14 00:00:00+00,,-93.26254,44.92423,-10381938.1864796,5609601.31572572,Northrop,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1711
-93.28484543452,44.9591167852708,0004XX 24TH ST W,MP202310318,5,2023/01/13 00:00:00+00,2200,2023/01/13 00:00:00+00,2023/01/13 22:00:00+00,2100,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/14 00:00:00+00,,-93.28485,44.95912,-10384421.4925225,5615087.55538072,Whittier,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1712
-93.297058727002,45.0315352824899,42ND AVE N / GIRARD AVE N,MP202310321,4,2023/01/14 00:00:00+00,136,2023/01/13 00:00:00+00,2023/01/14 01:36:00+00,2208,ASLT2,ASSLT W/DNGRS WEAPON,05 ,2023/01/14 00:00:00+00,,-93.29706,45.03154,-10385781.07,5626487.438,Webber - Camden,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1713
-93.242499232014,44.9659574976466,0007XX 21ST AVE S,MP202310386,1,2023/01/14 00:00:00+00,138,2023/01/13 00:00:00+00,2023/01/14 01:38:00+00,800,DASTR,DOMESTIC ASSAULT/STRANGULATION,05,2023/01/14 00:00:00+00,,-93.2425,44.96596,-10379707.5347928,5616163.7820742,Cedar Riverside,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1714
-93.2448012628459,44.9840837226189,0007XX 4TH ST SE,MP202310423,2,2023/01/14 00:00:00+00,31,2023/01/13 00:00:00+00,2023/01/14 00:31:00+00,2245,TBLDG,THEFT FROM BUILDING,07 ,2023/01/14 00:00:00+00,,-93.2448,44.98408,-10379963.7957424,5619016.14200293,Marcy Holmes,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1715
-93.2987848479052,44.9546516168556,0026XX HUMBOLDT AVE S,MP202310427,5,2023/01/14 00:00:00+00,108,2023/01/14 00:00:00+00,2023/01/14 01:08:00+00,108,ROBPAG,ROBBERY PER AGG,04 ,2023/01/14 00:00:00+00,,-93.29878,44.95465,-10385973.220928,5614385.13438983,East Isles,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1716
-93.2830323081882,44.9456664223509,0031XX PLEASANT AVE,MP202310455,5,2023/01/14 00:00:00+00,140,2023/01/13 00:00:00+00,2023/01/14 01:40:00+00,2200,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/14 00:00:00+00,,-93.28303,44.94567,-10384219.6561593,5612971.8282834,Lyndale,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1717
-93.2378486942123,44.9813231673015,0012XX 4TH ST SE,MP202310479,2,2023/01/14 00:00:00+00,221,2023/01/14 00:00:00+00,2023/01/14 02:21:00+00,215,THFTSW,THEFT BY SWINDLE,07 ,2023/01/14 00:00:00+00,,-93.23785,44.98132,-10379189.8392777,5618581.68015947,Marcy Holmes,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1718
-93.2666646919962,44.9791239214864,0003XX 2ND AVE S,MP202310515,1,2023/01/14 00:00:00+00,336,2023/01/14 00:00:00+00,2023/01/14 03:36:00+00,336,ASLT2,ASSLT W/DNGRS WEAPON,05 ,2023/01/14 00:00:00+00,,-93.26666,44.97912,-10382397.6214618,5618235.57341465,Downtown West,2023/01/24 00:00:00+00,2023/01/25 07:03:19+00,1719
-93.2625794154937,44.9582215564539,0024XX CHICAGO AVE,MP202310522,3,2023/01/14 00:00:00+00,348,2023/01/14 00:00:00+00,2023/01/14 03:48:00+00,348,CARJCK,ROBBERY INCLUDING AUTO THEFT,,2023/01/14 00:00:00+00,,-93.26258,44.95822,-10381942.8506181,5614946.7214746,Phillips West,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1720
-93.275244194051,44.9881602696019,0007XX 2ND ST N,MP2023700472,1,2023/01/13 00:00:00+00,1206,2023/01/12 00:00:00+00,2023/01/13 12:06:00+00,1955,TFMV,THEFT FROM MOTR VEHC,07 ,2023/01/14 00:00:00+00,,-93.27524,44.98816,-10383352.6872901,5619657.75546431,North Loop,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1721
-93.2927284035648,44.9105039234058,0010XX 51ST ST W,MP2023700473,5,2023/01/13 00:00:00+00,1206,2023/01/09 00:00:00+00,2023/01/13 12:06:00+00,2230,TFMV,THEFT FROM MOTR VEHC,07 ,2023/01/14 00:00:00+00,,-93.29273,44.9105,-10385299.0205655,5607443.14720871,Lynnhurst,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1722
-93.3044394560562,45.0046759718462,0024XX MORGAN AVE N,MP2023700475,4,2023/01/12 00:00:00+00,1931,2023/01/12 00:00:00+00,2023/01/12 19:31:00+00,630,TFMV,THEFT FROM MOTR VEHC,07 ,2023/01/14 00:00:00+00,,-93.30444,45.00468,-10386602.6890487,5622257.65229245,Jordan,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1723
-93.2511241924154,44.9295519825034,0040XX 16TH AVE S,MP2023700478,3,2023/01/13 00:00:00+00,1352,2023/01/12 00:00:00+00,2023/01/13 13:52:00+00,1800,TFMV,THEFT FROM MOTR VEHC,07 ,2023/01/14 00:00:00+00,,-93.25112,44.92955,-10380667.660975,5610437.69747631,Bancroft,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1724
-93.275244194051,44.9881602696019,0007XX 2ND ST N,MP2023700480,1,2023/01/13 00:00:00+00,1425,2023/01/12 00:00:00+00,2023/01/13 14:25:00+00,1850,TFMV,THEFT FROM MOTR VEHC,07 ,2023/01/14 00:00:00+00,,-93.27524,44.98816,-10383352.6872901,5619657.75546431,North Loop,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1725
-93.275244194051,44.9881602696019,0007XX 2ND ST N,MP2023700482,1,2023/01/13 00:00:00+00,1509,2023/01/06 00:00:00+00,2023/01/13 15:09:00+00,2330,THEFT,OTHER THEFT,07 ,2023/01/14 00:00:00+00,,-93.27524,44.98816,-10383352.6872901,5619657.75546431,North Loop,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1726
-93.2268096282658,44.9381479520755,0035XX MINNEHAHA AVE,MP2023700486,3,2023/01/13 00:00:00+00,1527,2023/01/12 00:00:00+00,2023/01/13 15:27:00+00,2200,TFMV,THEFT FROM MOTR VEHC,07 ,2023/01/14 00:00:00+00,,-93.22681,44.93815,-10377960.9761383,5611789.39731304,Standish,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1727
-93.3007146959352,44.9881692005204,0010XX JAMES AVE N,MP2023700487,4,2023/01/13 00:00:00+00,1715,2023/01/09 00:00:00+00,2023/01/13 17:15:00+00,352,BURGD,BURGLARY OF DWELLING,06 ,2023/01/14 00:00:00+00,,-93.30071,44.98817,-10386188.0506137,5619659.16116869,Near - North,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1728
-93.3133631080863,44.9892930619957,0010XX THOMAS AVE N,MP2023700488,4,2023/01/13 00:00:00+00,1559,2023/01/13 00:00:00+00,2023/01/13 15:59:00+00,300,TFMV,THEFT FROM MOTR VEHC,07 ,2023/01/14 00:00:00+00,,-93.31336,44.98929,-10387596.0654165,5619836.05541105,Willard - Hay,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1729
-93.2701995267066,44.9792828724613,0004XX NICOLLET MALL,MP2023700489,1,2023/01/13 00:00:00+00,1601,2023/01/12 00:00:00+00,2023/01/13 16:01:00+00,1600,TFMV,THEFT FROM MOTR VEHC,07 ,2023/01/14 00:00:00+00,,-93.2702,44.97928,-10382791.1174519,5618260.58787973,Downtown West,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1730
-93.2359225104104,44.9350163263098,0037XX 25TH AVE S,MP20238192,3,2023/01/11 00:00:00+00,1143,2023/01/05 00:00:00+00,2023/01/11 11:43:00+00,1200,CSCR,CSC - RAPE,03 ,2023/01/11 00:00:00+00,,-93.23592,44.93502,-10378975.4174548,5611296.93169521,Standish,2023/01/11 00:00:00+00,2023/01/15 07:02:55+00,1731
-93.2943118935605,45.008648250484,0028XX EMERSON AVE N,MP20239215,4,2023/01/12 00:00:00+00,1853,2023/01/07 00:00:00+00,2023/01/12 18:53:00+00,1200,THEFT,OTHER THEFT,07 ,2023/01/14 00:00:00+00,,-93.29431,45.00865,-10385475.2939308,5622883.07901461,Hawthorne,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1732
-93.2968650250739,45.021272671044,0036XX GIRARD AVE N,MP20239551,4,2023/01/13 00:00:00+00,40,2023/01/12 00:00:00+00,2023/01/13 00:40:00+00,1600,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/14 00:00:00+00,,-93.29687,45.02127,-10385759.5072255,5624871.05483065,Folwell,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1733
-93.2353881134277,44.9809817512352,0004XX 14TH AVE SE,MP20239752,2,2023/01/13 00:00:00+00,945,2023/01/12 00:00:00+00,2023/01/13 09:45:00+00,220,BURGB,BURGLARY OF BUSINESS,06 ,2023/01/14 00:00:00+00,,-93.23539,44.98098,-10378915.9287301,5618527.94887732,Marcy Holmes,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1734
-93.2596843052331,44.9645410548832,0018XX 10TH AVE S,MP20239759,3,2023/01/13 00:00:00+00,1006,2023/01/10 00:00:00+00,2023/01/13 10:06:00+00,2030,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/14 00:00:00+00,,-93.25968,44.96454,-10381620.5684135,5615940.92728017,Ventura Village,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1735
-93.3149654528215,45.0439491004186,0026XX 49TH AVE N,MP20239768,4,2023/01/13 00:00:00+00,930,2023/01/13 00:00:00+00,2023/01/13 09:30:00+00,900,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/14 00:00:00+00,,-93.31497,45.04395,-10387774.4375751,5628443.02823773,Humboldt Industrial Area,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1736
-93.2243176890912,44.9404777377382,0034XX 33RD AVE S,MP20239781,3,2023/01/13 00:00:00+00,1030,2023/01/12 00:00:00+00,2023/01/13 10:30:00+00,2130,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/14 00:00:00+00,,-93.22432,44.94048,-10377683.5747374,5612155.78647237,Howe,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1737
-93.3073751926255,44.9024263654957,0055XX OLIVER AVE S,MP20239796,5,2023/01/13 00:00:00+00,1509,2023/01/12 00:00:00+00,2023/01/13 15:09:00+00,2330,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/14 00:00:00+00,,-93.30738,44.90243,-10386929.4937042,5606173.57192449,Armatage,2023/01/17 00:00:00+00,2023/01/18 07:02:27+00,1738
-93.2268885722129,44.9622598267059,0020XX 31ST AVE S,MP20239817,3,2023/01/13 00:00:00+00,1119,2023/01/09 00:00:00+00,2023/01/13 11:19:00+00,1000,TMVP,THEFT-MOTR VEH PARTS,07 ,2023/01/14 00:00:00+00,,-93.22689,44.96226,-10377969.7640649,5615582.02384505,Seward,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1739
-93.2668300421956,44.9981388666799,0010XX MAIN ST NE,MP20239820,2,2023/01/13 00:00:00+00,1100,2023/01/12 00:00:00+00,2023/01/13 11:00:00+00,2100,MVTHFT,OTHER VEHICLE THEFT,08 ,2023/01/14 00:00:00+00,,-93.26683,44.99814,-10382416.0281698,5621228.49359811,St. Anthony West,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1740
-93.2804314087596,44.9609030661764,0001XX 22ND ST W,MP20239880,5,2023/01/13 00:00:00+00,1400,2023/01/13 00:00:00+00,2023/01/13 14:00:00+00,1230,DASTR,DOMESTIC ASSAULT/STRANGULATION,05,2023/01/13 00:00:00+00,,-93.28043,44.9609,-10383930.1253623,5615368.57270556,Whittier,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1741
-93.2291643282211,44.9350293443261,0037XX HIAWATHA AVE,MP20239913,3,2023/01/13 00:00:00+00,1359,2023/01/13 00:00:00+00,2023/01/13 13:59:00+00,1310,AUTOTH,AUTOMOBILE THEFT,08 ,2023/01/14 00:00:00+00,,-93.22916,44.93503,-10378223.100106,5611298.978805,Howe,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1742
-93.3036961109384,44.9687299504716,0011XX KENWOOD PKWY,MP20239920,5,2023/01/13 00:00:00+00,1444,2023/01/09 00:00:00+00,2023/01/13 14:44:00+00,100,BURGD,BURGLARY OF DWELLING,06 ,2023/01/14 00:00:00+00,,-93.3037,44.96873,-10386519.9401799,5616599.99948334,Lowry Hill,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1743
-93.2930646016531,45.0126876454397,0031XX DUPONT AVE N,MP20239926,4,2023/01/13 00:00:00+00,1519,2022/12/30 00:00:00+00,2023/01/13 15:19:00+00,1530,BURGD,BURGLARY OF DWELLING,06 ,2023/01/14 00:00:00+00,,-93.29306,45.01269,-10385336.4460097,5623519.1175274,Hawthorne,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1744
-93.2305718364561,44.9878343463512,0014XX COMO AVE SE,MP20239954,2,2023/01/13 00:00:00+00,1400,2023/01/04 00:00:00+00,2023/01/13 14:00:00+00,200,THFTSW,THEFT BY SWINDLE,07 ,2023/01/14 00:00:00+00,,-93.23057,44.98783,-10378379.783226,5619606.45632142,Como,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1745
-93.2849868859396,44.9967195502421,0016XX LYN CURVE AVE N,MP20239957,4,2023/01/13 00:00:00+00,1518,2023/01/13 00:00:00+00,2023/01/13 15:18:00+00,1408,ROBPAG,ROBBERY PER AGG,04 ,2023/01/13 00:00:00+00,,-93.28499,44.99672,-10384437.2387943,5621005.06125677,Near - North,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1746
-93.2677515034713,44.9475093839968,0030XX PORTLAND AVE,MP20239967,3,2023/01/13 00:00:00+00,1631,2023/01/13 00:00:00+00,2023/01/13 16:31:00+00,700,BURGD,BURGLARY OF DWELLING,06 ,2023/01/14 00:00:00+00,,-93.26775,44.94751,-10382518.6048344,5613261.69478544,Central,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1747
-93.2952944474621,44.9032908364042,0012XX 55TH ST W,MP20239984,5,2023/01/13 00:00:00+00,1823,2022/02/26 00:00:00+00,2023/01/13 18:23:00+00,1000,DASTR,DOMESTIC ASSAULT/STRANGULATION,05,2023/01/14 00:00:00+00,,-93.29529,44.90329,-10385584.6712623,5606309.4349941,Kenny,2023/01/14 00:00:00+00,2023/01/15 07:02:55+00,1748
-93.2702021785333,44.9703156115188,0011XX 4TH AVE S,MP202310789,1,2023/01/14 00:00:00+00,1729,2023/01/14 00:00:00+00,2023/01/14 17:29:00+00,1729,THEFT,OTHER THEFT,07 ,2023/01/27 00:00:00+00,,-93.2702,44.97032,-10382791.4127271,5616849.49669494,Downtown West,2023/01/27 00:00:00+00,2023/01/28 07:02:33+00,1749
-93.3069869973536,45.0168427226275,34TH AVE N / OLIVER AVE N,MP202319536,4,2023/01/25 00:00:00+00,1215,2023/01/19 00:00:00+00,2023/01/25 12:15:00+00,2200,TFMV,THEFT FROM MOTR VEHC,07 ,2023/01/27 00:00:00+00,,-93.30699,45.01684,-10386886.28,5624173.418,Folwell,2023/01/27 00:00:00+00,2023/01/28 07:02:33+00,1750
